method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
S-UNIWARD,0.4,0,565,1506.pgm,104858,104858,False,False,,0.06621170043945312,59.92145619354388,0.9994181825722398,0.9999883246010174,104858,17357,0.06621170043945312,6.041251368324019,0.40000152587890625,1583677.7986979317,0.9994065139662078,15.09410734557571,,,,
HILL,0.4,0,565,1506.pgm,104858,104858,False,False,,0.06890487670898438,59.74830400892762,0.9994027671156983,0.9999878498091203,104858,18063,0.06890487670898438,5.805126501688535,0.40000152587890625,1521779.0816586392,0.9993906241813121,14.503917166881795,,,,
MiPOD-lite,0.4,0,565,1506.pgm,104858,104858,False,False,,0.13288116455078125,56.89616935315587,0.9994807970266164,0.9999765692939742,104858,34834,0.13288116455078125,3.010219900097606,0.40000152587890625,789111.0854911868,0.9994573784858828,7.5214375330367815,,,,
AMDT,0.4,0,566,1507.pgm,104858,104858,False,True,True,0.1976470947265625,55.17189925965777,0.9978195306297659,0.9999594921400714,104858,51812,0.1976470947265625,2.0238168763992896,0.40000152587890625,530531.4512468154,0.9977791110959852,5.048286252203079,1856.0,78.0,10.217151290969923,53.0
LSB,0.4,0,566,1507.pgm,104858,104858,False,True,,0.19921875,55.13750150081823,0.9979193080713478,0.9999592588639521,104858,52224,0.19921875,2.0078507965686274,0.40000152587890625,526346.0392156863,0.9978786517050527,5.008959506597912,,,,
LSB-M,0.4,0,566,1507.pgm,104858,104858,False,True,,0.20023345947265625,55.11543710051431,0.9976549569422423,0.999958966744255,104858,52490,0.20023345947265625,1.9976757477614784,0.40000152587890625,523678.711221185,0.9976140199112488,4.982254327216887,,,,
EA-LSB,0.4,0,566,1507.pgm,104858,104858,False,True,,0.19813919067382812,55.16109976141975,0.9981195870404387,0.9999593897169987,104858,51941,0.19813919067382812,2.0187905508172737,0.40000152587890625,529213.8301534434,0.9980790531215399,5.037262187895746,,,,
PVD,0.4,0,566,1507.pgm,104858,104858,False,True,,0.8676338195800781,48.747438887904515,0.9922046608529314,0.9998231022655144,104858,52746,0.20121002197265625,1.9879801311947825,0.40000152587890625,120855.13223856316,0.9920291420962805,1.1433730678875655,,,,
GA-FT,0.4,0,566,1507.pgm,104858,104858,False,True,True,0.19914627075195312,55.13908182721171,0.9979233744376143,0.9999592717465369,104858,52205,0.19914627075195312,2.008581553491045,0.40000152587890625,526537.6027583565,0.9978827307614834,5.010802999190466,523.0,32.0,3.618587916949764,7.0
WOW,0.4,0,566,1507.pgm,104858,104858,False,False,,0.07326126098632812,59.482059713183766,0.9993426107454495,0.9999849844603672,104858,19205,0.07326126098632812,5.459932309294454,0.40000152587890625,1431288.4952876854,0.9993276050768711,13.6406006615606,,,,
S-UNIWARD,0.4,0,566,1507.pgm,104858,104858,False,False,,0.06645965576171875,59.905222734162386,0.9993214941736932,0.9999863781280608,104858,17422,0.06645965576171875,6.018711973367007,0.40000152587890625,1577769.2315463207,0.9993078815442735,15.03630842036173,,,,
HILL,0.4,0,566,1507.pgm,104858,104858,False,False,,0.06740570068359375,59.84383733312808,0.9992942362554339,0.9999861843798501,104858,17670,0.06740570068359375,5.934238822863611,0.40000152587890625,1555625.1019807584,0.9992804303858478,14.824865259935919,,,,
MiPOD-lite,0.4,0,566,1507.pgm,104858,104858,False,False,,0.12583541870117188,57.13277462354228,0.9992603946336317,0.9999742089201108,104858,32987,0.12583541870117188,3.178767393215509,0.40000152587890625,833294.7995270864,0.9992346226289636,7.940805799692213,,,,
AMDT,0.4,0,567,1508.pgm,104858,104858,False,True,True,0.19797897338867188,55.16461292960823,0.9976924663671327,0.9999724730685011,104858,51899,0.19797897338867188,2.020424285631708,0.40000152587890625,529642.1039326384,0.9976650029549541,5.039247279034731,1415.0,59.0,7.752414833987132,34.0
LSB,0.4,0,567,1508.pgm,104858,104858,False,True,,0.1998443603515625,55.12388463977342,0.9974030886839192,0.9999722150150224,104858,52388,0.1998443603515625,2.001565243948996,0.40000152587890625,524698.3193097656,0.9973753758540835,4.99076068045913,,,,
LSB-M,0.4,0,567,1508.pgm,104858,104858,False,True,,0.20090103149414062,55.10098194298539,0.9977893834247014,0.9999720674293119,104858,52665,0.20090103149414062,1.991037691066173,0.40000152587890625,521938.5844868508,0.997761512602217,4.96643300027714,,,,
EA-LSB,0.4,0,567,1508.pgm,104858,104858,False,True,,0.19920730590820312,55.13775098781064,0.9984714590012683,0.9999723020349686,104858,52221,0.19920730590820312,2.007966143888474,0.40000152587890625,526376.2768235002,0.998443803373712,5.012084264789995,,,,
PVD,0.4,0,567,1508.pgm,104858,104858,False,True,,0.8009796142578125,49.09458897877312,0.9896623422842369,0.9998905648027743,104858,53266,0.20319366455078125,1.9685728231892765,0.40000152587890625,130912.19568323395,0.9895540383906222,1.2354297422507348,,,,
GA-FT,0.4,0,567,1508.pgm,104858,104858,False,True,True,0.19844818115234375,55.15433238068772,0.9974223993536877,0.9999724093297981,104858,52022,0.19844818115234375,2.015647226173542,0.40000152587890625,528389.826458037,0.9973948798012152,5.0259713846182335,470.0,29.0,4.362224667100236,4.0
WOW,0.4,0,567,1508.pgm,104858,104858,False,False,,0.078521728515625,59.18090509617282,0.9994130749203365,0.9999890820989472,104858,20584,0.078521728515625,5.094150796735328,0.40000152587890625,1335401.066459386,0.9994021634272736,12.727714765326429,,,,
S-UNIWARD,0.4,0,567,1508.pgm,104858,104858,False,False,,0.06690216064453125,59.87640217078492,0.9994007736097762,0.9999906978560467,104858,17538,0.06690216064453125,5.9789029535864975,0.40000152587890625,1567333.5358649788,0.999391477039913,14.938104650310809,,,,
HILL,0.4,0,567,1508.pgm,104858,104858,False,False,,0.07116317749023438,59.608250294427236,0.9993926690727243,0.9999901053766413,104858,18655,0.07116317749023438,5.620905923344948,0.40000152587890625,1473486.762369338,0.9993827804586765,14.043537904077153,,,,
MiPOD-lite,0.4,0,567,1508.pgm,104858,104858,False,False,,0.11872100830078125,57.385527844423436,0.9994217976310064,0.9999834927489123,104858,31122,0.11872100830078125,3.3692564745196325,0.40000152587890625,883230.3692564745,0.9994052999244504,8.418099831096816,,,,
AMDT,0.4,0,568,1509.pgm,104858,104858,False,True,True,0.19787979125976562,55.16678917305845,0.9975988406770686,0.9999399440719449,104858,51873,0.19787979125976562,2.021436971063945,0.40000152587890625,529907.5733425868,0.997538928952865,5.041135947244614,1288.0,54.0,7.323606458026916,29.0
LSB,0.4,0,568,1509.pgm,104858,104858,False,True,,0.20152664184570312,55.08747892813916,0.9974698981680364,0.9999388250192056,104858,52829,0.20152664184570312,1.984856802135191,0.40000152587890625,520318.3015389275,0.9974088779661731,4.949265609902979,,,,
LSB-M,0.4,0,568,1509.pgm,104858,104858,False,True,,0.19936370849609375,55.13434257215029,0.9974744484486116,0.9999394847232268,104858,52262,0.19936370849609375,2.006390876736443,0.40000152587890625,525963.3299911981,0.9974140860062894,5.00298722134692,,,,
EA-LSB,0.4,0,568,1509.pgm,104858,104858,False,True,,0.19842910766601562,55.154749814998155,0.9978905903157458,0.9999397479491452,104858,52017,0.19842910766601562,2.015840975065844,0.40000152587890625,528440.6165676606,0.9978304653611505,5.028649662833947,,,,
PVD,0.4,0,568,1509.pgm,104858,104858,False,True,,0.729827880859375,49.49859910619645,0.9908730490491752,0.9997804468053092,104858,53297,0.20331192016601562,1.967427810195696,0.40000152587890625,143674.97152414802,0.9906554997057234,1.3573823714972673,,,,
GA-FT,0.4,0,568,1509.pgm,104858,104858,False,True,True,0.19898223876953125,55.14266048019177,0.9975034908753894,0.9999395948061696,104858,52162,0.19898223876953125,2.0102373375254015,0.40000152587890625,526971.6566082588,0.9974432364836765,5.0127249680759345,481.0,29.0,4.2918391660787165,4.0
WOW,0.4,0,568,1509.pgm,104858,104858,False,False,,0.06774139404296875,59.82226231167221,0.9991903899629859,0.9999794309062557,104858,17758,0.06774139404296875,5.904831625183016,0.40000152587890625,1547916.1815519766,0.9991698375221865,14.749767872925784,,,,
S-UNIWARD,0.4,0,568,1509.pgm,104858,104858,False,False,,0.06299972534179688,60.13741704792139,0.9992220340928456,0.9999808683982898,104858,16515,0.06299972534179688,6.349258250075689,0.40000152587890625,1664419.9547078414,0.9992029173748693,15.860432913855146,,,,
HILL,0.4,0,568,1509.pgm,104858,104858,False,False,,0.06618499755859375,59.92320803692679,0.9991700381254178,0.9999799019009374,104858,17350,0.06618499755859375,6.0436887608069165,0.40000152587890625,1584316.7465129683,0.9991499567070112,15.096320821383443,,,,
MiPOD-lite,0.4,0,568,1509.pgm,104858,104858,False,False,,0.11497116088867188,57.52491444319615,0.9990649460382836,0.9999650864121427,104858,30139,0.11497116088867188,3.4791466206576196,0.40000152587890625,912037.411725671,0.9990300650965148,8.689397039870626,,,,
AMDT,0.4,0,569,151.pgm,104858,104858,False,True,True,0.19780349731445312,55.168463948861174,0.9980648842479504,0.9999279333766236,104858,51853,0.19780349731445312,2.022216650917015,0.40000152587890625,530111.96173799,0.997992957081832,5.045375691691122,1505.0,63.0,8.683812000090256,38.0
LSB,0.4,0,569,151.pgm,104858,104858,False,True,,0.20100021362304688,55.09883841878958,0.9976131003674897,0.9999267790953994,104858,52691,0.20100021362304688,1.9900552276479855,0.40000152587890625,521681.0375965535,0.9975400542338394,4.962880567403837,,,,
LSB-M,0.4,0,569,151.pgm,104858,104858,False,True,,0.19892120361328125,55.14399282512504,0.9979185070481358,0.9999275226036171,104858,52146,0.19892120361328125,2.010854140298393,0.40000152587890625,527133.347754382,0.9978461805129426,5.016288673040786,,,,
EA-LSB,0.4,0,569,151.pgm,104858,104858,False,True,,0.19968032836914062,55.12745078678939,0.9986909274489443,0.9999272461551283,104858,52345,0.19968032836914062,2.0032094755946126,0.40000152587890625,525129.3447702741,0.9986182688441338,5.001084869001368,,,,
PVD,0.4,0,569,151.pgm,104858,104858,False,True,,0.7950477600097656,49.12687142543916,0.99061317060496,0.9997123240131657,104858,53501,0.20409011840820312,1.9599259826919122,0.40000152587890625,131888.9320544869,0.9903281949835352,1.2456210114614636,,,,
GA-FT,0.4,0,569,151.pgm,104858,104858,False,True,True,0.19928359985351562,55.136088011849196,0.9976371813022697,0.9999274007827448,104858,52241,0.19928359985351562,2.0071974119944107,0.40000152587890625,526174.7583698628,0.9975647536238025,5.005754383988784,528.0,34.0,4.193596791941673,9.0
WOW,0.4,0,569,151.pgm,104858,104858,False,False,,0.08846282958984375,58.66319534181584,0.9994332190254751,0.9999677671254925,104858,23190,0.08846282958984375,4.521690383786114,0.40000152587890625,1185334.0039672272,0.9994010044199476,11.297411681874202,,,,
S-UNIWARD,0.4,0,569,151.pgm,104858,104858,False,False,,0.07030105590820312,59.66118512780346,0.9994382206378725,0.9999743834463143,104858,18429,0.07030105590820312,5.689836670465028,0.40000152587890625,1491556.5441423843,0.9994126184750379,14.21618218338056,,,,
HILL,0.4,0,569,151.pgm,104858,104858,False,False,,0.07791519165039062,59.21458217615119,0.9994249540367194,0.9999716094678122,104858,20425,0.07791519165039062,5.133806609547124,0.40000152587890625,1345796.5998531212,0.9993965798303924,12.826722987665038,,,,
MiPOD-lite,0.4,0,569,151.pgm,104858,104858,False,False,,0.11517715454101562,57.517140158145,0.9995313652682879,0.9999580353802017,104858,30193,0.11517715454101562,3.472924187725632,0.40000152587890625,910406.238267148,0.9994894203145679,8.677844354616703,,,,
AMDT,0.4,0,570,1510.pgm,104858,104858,False,True,True,0.19702529907226562,55.185583654573726,0.9976939790115849,0.9999781269592353,104858,51649,0.19702529907226562,2.0302038761641077,0.40000152587890625,532205.7649131638,0.9976721564105112,5.063675381325428,1723.0,72.0,10.217891125008464,47.0
LSB,0.4,0,570,1510.pgm,104858,104858,False,True,,0.19930648803710938,55.13558924320701,0.9972006511981217,0.9999778746458009,104858,52247,0.19930648803710938,2.0069669071908436,0.40000152587890625,526114.3329186365,0.9971785877805064,5.00324197973344,,,,
LSB-M,0.4,0,570,1510.pgm,104858,104858,False,True,,0.19940567016601562,55.13342857409824,0.9975879126122419,0.9999778631208156,104858,52273,0.19940567016601562,2.0059686645113155,0.40000152587890625,525852.6495896543,0.9975658291291446,5.002695401282316,,,,
EA-LSB,0.4,0,570,1510.pgm,104858,104858,False,True,,0.20001220703125,55.12023858781271,0.9982917135909234,0.9999777961631029,104858,52432,0.20001220703125,1.9998855660665242,0.40000152587890625,524258.0018309429,0.9982695476845391,4.991043109326667,,,,
PVD,0.4,0,570,1510.pgm,104858,104858,False,True,,0.8102188110351562,49.044780387891265,0.9884624619480173,0.9999115358382747,104858,53617,0.20453262329101562,1.9556856967006733,0.40000152587890625,129419.36001958624,0.9883750184449243,1.2198865355670416,,,,
GA-FT,0.4,0,570,1510.pgm,104858,104858,False,True,True,0.19938278198242188,55.13392709464431,0.9971963497066055,0.9999778652746658,104858,52267,0.19938278198242188,2.0061989400577804,0.40000152587890625,525913.0149425068,0.9971742770393005,5.001305865655009,438.0,30.0,3.2714647909160703,5.0
WOW,0.4,0,570,1510.pgm,104858,104858,False,False,,0.07557296752929688,59.34713884841813,0.9993618225829484,0.9999916102584764,104858,19811,0.07557296752929688,5.292918075816465,0.40000152587890625,1387506.7160668315,0.9993534381955683,13.223689248515424,,,,
S-UNIWARD,0.4,0,570,1510.pgm,104858,104858,False,False,,0.06583404541015625,59.94629818166424,0.9993357263383285,0.9999926912478628,104858,17258,0.06583404541015625,6.07590682581991,0.40000152587890625,1592762.5189477345,0.9993284224412028,15.179508052638003,,,,
HILL,0.4,0,570,1510.pgm,104858,104858,False,False,,0.07319259643554688,59.486132072658165,0.9993229914885471,0.9999918742816641,104858,19187,0.07319259643554688,5.465054463959973,0.40000152587890625,1432631.2374003232,0.9993148712713917,13.653223412444245,,,,
MiPOD-lite,0.4,0,570,1510.pgm,104858,104858,False,False,,0.13356399536132812,56.873909590403436,0.9993581413456681,0.9999851724346954,104858,35013,0.13356399536132812,2.994830491531717,0.40000152587890625,785076.8443720904,0.9993433232975647,7.482131098235421,,,,
AMDT,0.4,0,571,1511.pgm,104858,104858,False,True,True,0.1974029541015625,55.17726713342762,0.9979001098485413,0.9999401797164742,104858,51748,0.1974029541015625,2.026319857772281,0.40000152587890625,531187.5927958569,0.9978404151810397,5.054840337737081,1818.0,76.0,10.115663792006671,51.0
LSB,0.4,0,571,1511.pgm,104858,104858,False,True,,0.19968414306640625,55.12736781987115,0.9977033642722953,0.999939487784555,104858,52346,0.19968414306640625,2.003171206969014,0.40000152587890625,525119.3128796852,0.9976429910313663,4.996105227542247,,,,
LSB-M,0.4,0,571,1511.pgm,104858,104858,False,True,,0.20064544677734375,55.106510520779494,0.9979208349437364,0.9999391970375486,104858,52598,0.20064544677734375,1.9935739001482946,0.40000152587890625,522603.43648047454,0.9978601584006799,4.973250948016803,,,,
EA-LSB,0.4,0,571,1511.pgm,104858,104858,False,True,,0.20053863525390625,55.10882305801147,0.9986142623192219,0.9999392306738778,104858,52570,0.20053863525390625,1.9946357237968424,0.40000152587890625,522881.78717899945,0.9985535772034447,4.979357598295983,,,,
PVD,0.4,0,571,1511.pgm,104858,104858,False,True,,0.7928810119628906,49.13872343443428,0.9913697986942767,0.9997612899345196,104858,53368,0.203582763671875,1.9648103732573827,0.40000152587890625,132249.35194299708,0.991133148744715,1.2500402125799719,,,,
GA-FT,0.4,0,571,1511.pgm,104858,104858,False,True,True,0.199462890625,55.13218252303269,0.9977095354305439,0.9999395575029818,104858,52288,0.199462890625,2.005393206854345,0.40000152587890625,525701.7968176254,0.9976492313749236,5.001678398667916,527.0,32.0,3.939611417008564,7.0
WOW,0.4,0,571,1511.pgm,104858,104858,False,False,,0.07928848266601562,59.13870253977338,0.9994828033353504,0.9999759723271756,104858,20785,0.07928848266601562,5.044888140485927,0.40000152587890625,1322487.156699543,0.9994587880895583,12.605346381763251,,,,
S-UNIWARD,0.4,0,571,1511.pgm,104858,104858,False,False,,0.06848526000976562,59.77483251934104,0.9994709511363536,0.9999792470875891,104858,17953,0.06848526000976562,5.8406951484431575,0.40000152587890625,1531103.188993483,0.9994502092032475,14.593654299636611,,,,
HILL,0.4,0,571,1511.pgm,104858,104858,False,False,,0.07551193237304688,59.35064776731348,0.9994100442223118,0.9999771171044942,104858,19795,0.07551193237304688,5.297196261682243,0.40000152587890625,1388628.2168224298,0.9993871748267025,13.234824529314023,,,,
MiPOD-lite,0.4,0,571,1511.pgm,104858,104858,False,False,,0.11982345581054688,57.345385200100914,0.9995055269756721,0.9999636904741606,104858,31411,0.11982345581054688,3.3382572983986503,0.40000152587890625,875104.1212314158,0.9994692354039136,8.34118185494647,,,,
AMDT,0.4,0,572,1512.pgm,104858,104858,False,True,True,0.1979827880859375,55.16452924971114,0.9989314739885659,0.999984546058795,104858,51900,0.1979827880859375,2.0203853564547205,0.40000152587890625,529631.8988824663,0.998916036560299,5.0454690845484205,1433.0,60.0,8.437675416935235,35.0
LSB,0.4,0,572,1512.pgm,104858,104858,False,True,,0.20042800903320312,55.111219484702254,0.9990516113934873,0.999985160358037,104858,52541,0.20042800903320312,1.995736662796673,0.40000152587890625,523170.39173217106,0.9990367858252717,4.984516837962354,,,,
LSB-M,0.4,0,572,1512.pgm,104858,104858,False,True,,0.20046234130859375,55.11047562455311,0.9988822244501782,0.999984228790181,104858,52550,0.20046234130859375,1.9953948620361561,0.40000152587890625,523080.7907136061,0.9988664708690319,4.982813551655404,,,,
EA-LSB,0.4,0,572,1512.pgm,104858,104858,False,True,,0.20071792602539062,55.10494200008456,0.9997168221510931,0.9999838252872177,104858,52617,0.20071792602539062,1.9928540205636962,0.40000152587890625,522414.7243666496,0.9997006520186312,4.980624659763424,,,,
PVD,0.4,0,572,1512.pgm,104858,104858,False,True,,2.5522842407226562,44.06151321969526,0.9970796186218363,0.9997948291599535,104858,48857,0.18637466430664062,2.1462226497738297,0.40000152587890625,41083.982076506654,0.9968750469588904,0.3905815155903773,,,,
GA-FT,0.4,0,572,1512.pgm,104858,104858,False,True,True,0.1993255615234375,55.135173646424036,0.9990522988415382,0.9999852030003001,104858,52252,0.1993255615234375,2.006774860292429,0.40000152587890625,526063.9889764985,0.9990375158649721,5.012089308713681,841.0,55.0,5.82276066718623,30.0
WOW,0.4,0,572,1512.pgm,104858,104858,False,False,,0.09207534790039062,58.48936992385929,0.9998601634103462,0.999992583236143,104858,24137,0.09207534790039062,4.344284708124456,0.40000152587890625,1138828.1705265774,0.9998527476836242,10.859071081276712,,,,
S-UNIWARD,0.4,0,572,1512.pgm,104858,104858,False,False,,0.0789337158203125,59.15817813082527,0.9998503845995191,0.9999936400182926,104858,20692,0.0789337158203125,5.067562342934467,0.40000152587890625,1328431.062826213,0.9998440255693629,12.666881511640009,,,,
HILL,0.4,0,572,1512.pgm,104858,104858,False,False,,0.0888519287109375,58.64413501383584,0.9997930662670318,0.9999928388068325,104858,23292,0.0888519287109375,4.501889060621672,0.40000152587890625,1180143.2059076077,0.9997859065557567,11.252270165213476,,,,
MiPOD-lite,0.4,0,572,1512.pgm,104858,104858,False,False,,0.10914230346679688,57.75087245465474,0.9999138883102453,0.9999912102240823,104858,28611,0.10914230346679688,3.664954038656461,0.40000152587890625,960745.7115095593,0.9999050992912301,9.161480631526343,,,,
AMDT,0.4,0,573,1513.pgm,104858,104858,False,True,True,0.19773483276367188,55.16997179948088,0.9978244854194035,0.9999583129354007,104858,51835,0.19773483276367188,2.0229188772065205,0.40000152587890625,530296.0461464261,0.9977828890456211,5.0460653547984045,2174.0,91.0,13.288462708005682,66.0
LSB,0.4,0,573,1513.pgm,104858,104858,False,True,,0.2000274658203125,55.11990728027782,0.9976171840052676,0.9999578306245414,104858,52436,0.2000274658203125,1.9997330078571973,0.40000152587890625,524218.00961171713,0.9975751151116713,4.987190689141696,,,,
LSB-M,0.4,0,573,1513.pgm,104858,104858,False,True,,0.1998748779296875,55.123221493517896,0.9976801192358231,0.9999578590280872,104858,52396,0.1998748779296875,2.0012596381403163,0.40000152587890625,524618.2065806551,0.9976380760259405,4.991312997208644,,,,
EA-LSB,0.4,0,573,1513.pgm,104858,104858,False,True,,0.19922637939453125,55.137335184118584,0.9983199171817455,0.9999580003463234,104858,52226,0.19922637939453125,2.0077739057174586,0.40000152587890625,526325.8827403975,0.9982779880909655,5.010772123274194,,,,
PVD,0.4,0,573,1513.pgm,104858,104858,False,True,,0.7482109069824219,49.390563260678,0.9913473932117088,0.9998445150828219,104858,53483,0.20402145385742188,1.9605856066413627,0.40000152587890625,140144.97653194927,0.9911932536443806,1.3247511422172669,,,,
GA-FT,0.4,0,573,1513.pgm,104858,104858,False,True,True,0.199615478515625,55.12886146695663,0.9976229042864861,0.9999579161592306,104858,52328,0.199615478515625,2.003860266014371,0.40000152587890625,525299.9455740713,0.9975809204830343,4.997512857726352,478.0,28.0,3.7232946660369635,3.0
WOW,0.4,0,573,1513.pgm,104858,104858,False,False,,0.06975173950195312,59.69525318145509,0.9993426857512964,0.9999852936331133,104858,18285,0.06975173950195312,5.734645884604867,0.40000152587890625,1503303.0107738583,0.9993279890511142,14.326925696571795,,,,
S-UNIWARD,0.4,0,573,1513.pgm,104858,104858,False,False,,0.06443405151367188,60.039649208965294,0.9993189599563552,0.9999864153392941,104858,16891,0.06443405151367188,6.207921378248772,0.40000152587890625,1627369.341779646,0.9993053845473473,15.508963988323949,,,,
HILL,0.4,0,573,1513.pgm,104858,104858,False,False,,0.06541061401367188,59.9743213496637,0.9992959477756833,0.9999862093643059,104858,17147,0.06541061401367188,6.115238817285823,0.40000152587890625,1603073.1645185747,0.999282166849317,15.277064462970046,,,,
MiPOD-lite,0.4,0,573,1513.pgm,104858,104858,False,False,,0.129486083984375,57.008572640610126,0.9993722631790818,0.9999726987651167,104858,33944,0.129486083984375,3.0891468300730613,0.40000152587890625,809801.3066226726,0.9993449790821889,7.717778994712506,,,,
AMDT,0.4,0,574,1514.pgm,104858,104858,False,True,True,0.1976165771484375,55.1725698811568,0.9980741959933976,0.9999439656971242,104858,51804,0.1976165771484375,2.0241294108563044,0.40000152587890625,530613.380279515,0.9980182696016068,5.050276064907027,2313.0,97.0,12.95343495788984,72.0
LSB,0.4,0,574,1514.pgm,104858,104858,False,True,,0.19876861572265625,55.14732547680148,0.9981563329571769,0.9999436415403683,104858,52106,0.19876861572265625,2.0123978044754924,0.40000152587890625,527538.0100564235,0.9981000784037798,5.021416860881289,,,,
LSB-M,0.4,0,574,1514.pgm,104858,104858,False,True,,0.20030593872070312,55.11386535311743,0.9981144938997785,0.9999432052005292,104858,52509,0.20030593872070312,1.9969529033118132,0.40000152587890625,523489.22188577196,0.9980578061872485,4.982667076980138,,,,
EA-LSB,0.4,0,574,1514.pgm,104858,104858,False,True,,0.20033645629882812,55.11320373487777,0.9987788634008574,0.9999431948533625,104858,52517,0.20033645629882812,1.9966487042291068,0.40000152587890625,523409.47792143497,0.9987221276210635,4.985224087878136,,,,
PVD,0.4,0,574,1514.pgm,104858,104858,False,True,,0.7960586547851562,49.12135292488223,0.9931550463353719,0.9997756058579953,104858,53148,0.2027435302734375,1.9729434785880937,0.40000152587890625,131721.44963149674,0.9929321881608718,1.247310335981271,,,,
GA-FT,0.4,0,574,1514.pgm,104858,104858,False,True,True,0.19934463500976562,55.13475808940767,0.9981560587857253,0.9999434766227536,104858,52257,0.19934463500976562,2.0065828501444782,0.40000152587890625,526013.6546682741,0.9980996396342638,5.006904949237126,456.0,27.0,3.425776000134647,2.0
WOW,0.4,0,574,1514.pgm,104858,104858,False,False,,0.07461166381835938,59.40273636129946,0.999469747747075,0.9999788441572204,104858,19559,0.07461166381835938,5.361112531315507,0.40000152587890625,1405383.4834091722,0.9994486031222286,13.395339977344113,,,,
S-UNIWARD,0.4,0,574,1514.pgm,104858,104858,False,False,,0.0660858154296875,59.92972107761767,0.9994634540856763,0.9999812612887643,104858,17324,0.0660858154296875,6.052759178018933,0.40000152587890625,1586694.5019625952,0.9994447254286195,15.123437895564537,,,,
HILL,0.4,0,574,1514.pgm,104858,104858,False,False,,0.06690597534179688,59.87615454728118,0.9994374401765633,0.9999810294797332,104858,17539,0.06690597534179688,5.978562061691089,0.40000152587890625,1567244.1730999488,0.9994184803283491,14.937656542972505,,,,
MiPOD-lite,0.4,0,574,1514.pgm,104858,104858,False,False,,0.11578750610351562,57.494186609154774,0.9995703338368868,0.9999671702074641,104858,30353,0.11578750610351562,3.4546173360129147,0.40000152587890625,905607.2069317695,0.9995375181502019,8.632516165056716,,,,
AMDT,0.4,0,575,1515.pgm,104858,104858,False,True,True,0.19745254516601562,55.17617624697438,0.9970445711734859,0.9996921578919103,104858,51761,0.19745254516601562,2.0258109387376595,0.40000152587890625,531054.182724445,0.9967376388708364,5.047985773152693,2298.0,97.0,13.915417250012979,72.0
LSB,0.4,0,575,1515.pgm,104858,104858,False,True,,0.2008819580078125,55.10139428049523,0.9969508450277231,0.9996868455984257,104858,52660,0.2008819580078125,1.9912267375617168,0.40000152587890625,521988.1418913787,0.9966386454824495,4.961314870515595,,,,
LSB-M,0.4,0,575,1515.pgm,104858,104858,False,True,,0.19942474365234375,55.13301318401854,0.9970779300724499,0.9996890640458358,104858,52278,0.19942474365234375,2.005776808600176,0.40000152587890625,525802.3557136846,0.9967679026948868,4.998215790275994,,,,
EA-LSB,0.4,0,575,1515.pgm,104858,104858,False,True,,0.20070266723632812,55.10527216789383,0.9974038546381514,0.9996870221675895,104858,52613,0.20070266723632812,1.9930055309524262,0.40000152587890625,522454.4419059928,0.9970916893416889,4.968004177879758,,,,
PVD,0.4,0,575,1515.pgm,104858,104858,False,True,,0.9821815490722656,48.20888589503771,0.9857105017796901,0.998488096218649,104858,54324,0.2072296142578125,1.9302334143288418,0.40000152587890625,106760.30322402738,0.984220202344732,1.0020756379249762,,,,
GA-FT,0.4,0,575,1515.pgm,104858,104858,False,True,True,0.19952392578125,55.13085379583278,0.9969631278984806,0.9996889773624891,104858,52304,0.19952392578125,2.004779749158764,0.40000152587890625,525540.982563475,0.9966530497969405,4.995155572919264,468.0,29.0,3.149786125170067,4.0
WOW,0.4,0,575,1515.pgm,104858,104858,False,False,,0.08766555786132812,58.70251360075975,0.9992383480092006,0.9998633145956792,104858,22981,0.08766555786132812,4.562812758365606,0.40000152587890625,1196113.9877289934,0.9991017667115902,11.396742245021676,,,,
S-UNIWARD,0.4,0,575,1515.pgm,104858,104858,False,False,,0.07046890258789062,59.65082852585265,0.9992398792877569,0.999890107502744,104858,18473,0.07046890258789062,5.676284306826179,0.40000152587890625,1488003.8733286418,0.9991300703220642,14.17831176065107,,,,
HILL,0.4,0,575,1515.pgm,104858,104858,False,False,,0.07463836669921875,59.40118233629971,0.9992201079716352,0.9998836043952134,104858,19566,0.07463836669921875,5.359194521108044,0.40000152587890625,1404880.6885413472,0.9991038031428529,13.385928006290506,,,,
MiPOD-lite,0.4,0,575,1515.pgm,104858,104858,False,False,,0.12278366088867188,57.23939782808753,0.9989134345874229,0.999808533337162,104858,32187,0.12278366088867188,3.2577748780563582,0.40000152587890625,854006.137633206,0.9987221759656384,8.13399900880282,,,,
AMDT,0.4,0,576,1516.pgm,104858,104858,False,True,True,0.19831466674804688,55.15725526379214,0.9981221471706834,0.9999556527835824,104858,51987,0.19831466674804688,2.0170042510627657,0.40000152587890625,528745.5623905977,0.9980778832318117,5.032799134820629,2024.0,85.0,11.290731291053817,60.0
LSB,0.4,0,576,1516.pgm,104858,104858,False,True,,0.20014190673828125,55.117423279055295,0.9980803016088919,0.9999552417576184,104858,52466,0.20014190673828125,1.998589562764457,0.40000152587890625,523918.2623413258,0.9980356292888363,4.986639957387502,,,,
