method,rate_bpp,seed,image,image_name,requested_bits,embedded_bits,capacity_limited,blind_extractable,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,ga_evaluations,ga_generations,ga_wall_time_s,ga_converged_at
LSB-M,0.2,3,27,im8.jpg,52429,52429,False,True,,0.10024261474609375,58.12027974519988,0.9986351628826374,0.9999755868013316,52429,26278,0.10024261474609375,1.9951670598980136,0.20000076293945312,523021.07374990487,0.9986107830040087,9.961938697762497,,,,
EA-LSB,0.2,3,27,im8.jpg,52429,52429,False,True,,0.09965896606445312,58.14563983700461,0.9991865311145065,0.9999757292450989,52429,26125,0.09965896606445312,2.0068516746411484,0.20000076293945312,526084.1253971292,0.9991622801031094,10.025814229869837,,,,
PVD,0.2,3,27,im8.jpg,52429,52429,False,True,,0.43827056884765625,51.71338053381226,0.9945709212410357,0.9998935765957122,52429,26956,0.1028289794921875,1.944984419053272,0.20000076293945312,119627.0151971451,0.9944650756177916,2.2690665226107614,,,,
GA-FT,0.2,3,27,im8.jpg,52429,52429,False,True,True,0.09970474243164062,58.143645449543584,0.9988179366887535,0.9999757790907889,52429,26137,0.09970474243164062,2.0059302903929295,0.20000076293945312,525842.5900447641,0.9987937444101906,10.017514915050121,392.0,28.0,1.838728041970171,3.0
WOW,0.2,3,27,im8.jpg,52429,52429,False,False,,0.039096832275390625,62.20938789688128,0.9996907205210516,0.999990478201128,52429,10249,0.039096832275390625,5.115523465703971,0.20000076293945312,1341003.7833935018,0.9996812016670765,25.569365687366,,,,
S-UNIWARD,0.2,3,27,im8.jpg,52429,52429,False,False,,0.02822113037109375,63.62505955840197,0.9996842302472962,0.9999931271219981,52429,7398,0.02822113037109375,7.08691538253582,0.20000076293945312,1857792.34603947,0.9996773595395413,35.423009156411666,,,,
HILL,0.2,3,27,im8.jpg,52429,52429,False,False,,0.0377349853515625,62.363361751303124,0.9996687359344462,0.9999908098961019,52429,9892,0.0377349853515625,5.3001415285078854,0.20000076293945312,1389400.3008491711,0.9996595488748993,26.491584389432024,,,,
MiPOD-lite,0.2,3,27,im8.jpg,52429,52429,False,False,,0.06232452392578125,60.184213910959635,0.9996925514313253,0.9999848217600849,52429,16338,0.06232452392578125,3.209021912106745,0.20000076293945312,841225.8401273106,0.9996773778579383,16.039871865662345,,,,
AMDT,0.2,3,28,im9.jpg,52429,52429,False,True,True,0.09881210327148438,58.18270217271333,0.9994210821621959,0.9999778865868216,52429,25903,0.09881210327148438,2.0240512681928733,0.20000076293945312,530592.8956491526,0.9993989815508669,10.114135297829227,1584.0,66.0,7.85175250004977,41.0
LSB,0.2,3,28,im9.jpg,52429,52429,False,True,,0.10015487670898438,58.12408260196496,0.9994788341823574,0.99997758744941,52429,26255,0.10015487670898438,1.9969148733574558,0.20000076293945312,523479.2525614169,0.9994564333124226,9.979109017491972,,,,
LSB-M,0.2,3,28,im9.jpg,52429,52429,False,True,,0.1002349853515625,58.12061029623851,0.9994069244895643,0.9999775699597769,52429,26276,0.1002349853515625,1.9953189222103822,0.20000076293945312,523060.88354391843,0.9993845077520488,9.970416060288974,,,,
EA-LSB,0.2,3,28,im9.jpg,52429,52429,False,True,,0.10007476806640625,58.127557686118436,0.9999218760811549,0.9999776044049115,52429,26234,0.10007476806640625,1.9985133795837462,0.20000076293945312,523898.29137760156,0.999899482235698,9.991524352793887,,,,
PVD,0.2,3,28,im9.jpg,52429,52429,False,True,,1.3104743957519531,46.95651820814035,0.9975705991493431,0.9997074186607606,52429,24923,0.09507369995117188,2.10363920876299,0.20000076293945312,40007.649268047026,0.9972787286074581,0.7610058859907883,,,,
GA-FT,0.2,3,28,im9.jpg,52429,52429,False,True,True,0.09958267211914062,58.148965852728374,0.9994832560901542,0.99997771573904,52429,26105,0.09958267211914062,2.0083891974717485,0.20000076293945312,526487.177782034,0.9994609833444503,10.03649492502768,537.0,31.0,2.7346530840732157,6.0
WOW,0.2,3,28,im9.jpg,52429,52429,False,False,,0.041210174560546875,61.98075906728624,0.9999578491718984,0.999990777698982,52429,10803,0.041210174560546875,4.853188929001203,0.20000076293945312,1272234.3586040915,0.9999486272596081,24.264605474807247,,,,
S-UNIWARD,0.2,3,28,im9.jpg,52429,52429,False,False,,0.034923553466796875,62.69961934181857,0.9999568512904655,0.9999921842896607,52429,9155,0.034923553466796875,5.726815947569634,0.20000076293945312,1501250.439759694,0.9999490359173641,28.63251120388001,,,,
HILL,0.2,3,28,im9.jpg,52429,52429,False,False,,0.049983978271484375,61.142495417986666,0.9999606537582445,0.9999888138830416,52429,13103,0.049983978271484375,4.0012974128062275,0.20000076293945312,1048916.1089826757,0.9999494680814178,20.00539978331185,,,,
MiPOD-lite,0.2,3,28,im9.jpg,52429,52429,False,False,,0.04242706298828125,61.854373920786905,0.9999703984121476,0.9999905050772372,52429,11122,0.04242706298828125,4.713990289516274,0.20000076293945312,1235744.2704549541,0.9999609037704497,23.56894004297795,,,,
AMDT,0.2,4,0,im1.jpg,52429,52429,False,True,True,0.0985565185546875,58.1939500694846,0.9960153820580185,0.9999598812347273,52429,25836,0.0985565185546875,2.0293002012695465,0.20000076293945312,531968.871961604,0.9959754231506978,10.10562708338816,894.0,37.0,4.819605374941602,12.0
LSB,0.2,4,0,im1.jpg,52429,52429,False,True,,0.0997467041015625,58.14181806525691,0.9944078679472467,0.9999592487720504,52429,26148,0.0997467041015625,2.0050864310845955,0.20000076293945312,525621.3773902402,0.9943673446055451,9.968924322482637,,,,
LSB-M,0.2,4,0,im1.jpg,52429,52429,False,True,,0.10050582885742188,58.10889111378,0.9981828720547359,0.9999590807323064,52429,26347,0.10050582885742188,1.9899419288723574,0.20000076293945312,521651.33700231527,0.9981420271425872,9.93118546943737,,,,
EA-LSB,0.2,4,0,im1.jpg,52429,52429,False,True,,0.10040283203125,58.11334397877654,0.9993942523582249,0.9999590009299806,52429,26320,0.10040283203125,1.991983282674772,0.20000076293945312,522186.46565349546,0.9993532781232954,9.95343714818971,,,,
PVD,0.2,4,0,im1.jpg,52429,52429,False,True,,0.47168731689453125,51.394261621222554,0.994861384176787,0.9998076946944503,52429,26994,0.10297393798828125,1.9422464251315108,0.20000076293945312,111152.02406793369,0.9946700670543234,2.1087488075850267,,,,
GA-FT,0.2,4,0,im1.jpg,52429,52429,False,True,True,0.09981918334960938,58.13866348415438,0.9943788335052408,0.9999592183253017,52429,26167,0.09981918334960938,2.003630526999656,0.20000076293945312,525239.7208697979,0.9943382810711259,9.961394670887348,375.0,25.0,1.8246817500330508,0.0
WOW,0.2,4,0,im1.jpg,52429,52429,False,False,,0.057064056396484375,60.56717720641245,0.999714531544921,0.9999767548392191,52429,14959,0.057064056396484375,3.504846580653787,0.20000076293945312,918774.5020389063,0.9996912930199002,17.518756221499345,,,,
S-UNIWARD,0.2,4,0,im1.jpg,52429,52429,False,False,,0.0380096435546875,62.331865639551026,0.9997603976595295,0.9999845073530308,52429,9964,0.0380096435546875,5.26184263348053,0.20000076293945312,1379360.47531112,0.9997449087246347,26.30240158096253,,,,
HILL,0.2,4,0,im1.jpg,52429,52429,False,False,,0.04986572265625,61.152782436312314,0.9997616002239005,0.9999796386494122,52429,13072,0.04986572265625,4.01078641370869,0.20000076293945312,1051403.5936352508,0.9997412437274541,20.0486665082382,,,,
MiPOD-lite,0.2,4,0,im1.jpg,52429,52429,False,False,,0.07058334350585938,59.64378133993967,0.9998324528704642,0.9999712466219561,52429,18503,0.07058334350585938,2.8335405069448196,0.20000076293945312,742795.6426525428,0.9998037043099662,14.164867441097757,,,,
AMDT,0.2,4,1,im10.jpg,52429,52429,False,True,True,0.09883499145507812,58.18169631812247,0.9995316008895206,0.9999776699662927,52429,25909,0.09883499145507812,2.0235825388861013,0.20000076293945312,530470.0210737581,0.9995092813151812,10.112909067933415,1034.0,43.0,5.731468542013317,18.0
LSB,0.2,4,1,im10.jpg,52429,52429,False,True,,0.10017776489257812,58.123090231295926,0.9993664178557036,0.9999773651296758,52429,26261,0.10017776489257812,1.9964586268611249,0.20000076293945312,523359.6502798827,0.9993437973264291,9.975704672569186,,,,
LSB-M,0.2,4,1,im10.jpg,52429,52429,False,True,,0.10053253173828125,58.10773741218375,0.9995570878733471,0.9999772842833788,52429,26354,0.10053253173828125,1.9894133717841693,0.20000076293945312,521512.7789329893,0.9995343822177922,9.942397400474347,,,,
EA-LSB,0.2,4,1,im10.jpg,52429,52429,False,True,,0.10060882568359375,58.104442809674794,0.9998862265534444,0.9999772683866079,52429,26374,0.10060882568359375,1.987904754682642,0.20000076293945312,521117.3040115265,0.9998634975263063,9.938129092876926,,,,
PVD,0.2,4,1,im10.jpg,52429,52429,False,True,,0.8152275085449219,49.0180153505146,0.9971664332343625,0.9998160327936145,52429,25783,0.09835433959960938,2.0334716673777296,0.20000076293945312,64312.10852241621,0.996982987311339,1.2229506203621954,,,,
GA-FT,0.2,4,1,im10.jpg,52429,52429,False,True,True,0.09937286376953125,58.158125551840286,0.9993718330466596,0.9999775472506591,52429,26050,0.09937286376953125,2.012629558541267,0.20000076293945312,527598.7629942419,0.9993493944013938,10.05656228967213,408.0,25.0,2.0719784579705447,0.0
WOW,0.2,4,1,im10.jpg,52429,52429,False,False,,0.033260345458984375,62.91153605156043,0.9999256692719403,0.9999924849696668,52429,8719,0.033260345458984375,6.013189585961693,0.20000076293945312,1576321.570822342,0.9999181548002047,30.06337249362827,,,,
S-UNIWARD,0.2,4,1,im10.jpg,52429,52429,False,False,,0.029205322265625,63.47618358050784,0.9999212387060864,0.9999934009452196,52429,7656,0.029205322265625,6.848092998955068,0.20000076293945312,1795186.4911180774,0.9999146401710561,34.2374116291799,,,,
HILL,0.2,4,1,im10.jpg,52429,52429,False,False,,0.0350799560546875,62.68021320222331,0.9999160959099874,0.9999920735012909,52429,9196,0.0350799560546875,5.7012831665941714,0.20000076293945312,1494557.1744236625,0.999908170076344,28.503689358035356,,,,
MiPOD-lite,0.2,4,1,im10.jpg,52429,52429,False,False,,0.048282623291015625,61.29289502718028,0.9999629348885435,0.9999890902957453,52429,12657,0.048282623291015625,4.142292802401833,0.20000076293945312,1085877.2043928262,0.9999520255886583,20.710391387841767,,,,
AMDT,0.2,4,2,im11.jpg,52429,52429,False,True,True,0.09845352172851562,58.19849105199198,0.9997643809647125,0.9999838145161565,52429,25809,0.09845352172851562,2.0314231469642374,0.20000076293945312,532525.389437793,0.9997481992944771,10.15451942949558,2375.0,100.0,13.4880377498921,79.0
LSB,0.2,4,2,im11.jpg,52429,52429,False,True,,0.099456787109375,58.15445935362484,0.9998917240209538,0.9999836501281316,52429,26072,0.099456787109375,2.010931267259896,0.20000076293945312,527153.5661245781,0.9998753759193838,10.053364933453933,,,,
LSB-M,0.2,4,2,im11.jpg,52429,52429,False,True,,0.099761962890625,58.14115375247259,0.9997848348477216,0.9999835996162337,52429,26152,0.099761962890625,2.004779749158764,0.20000076293945312,525540.982563475,0.9997684379927464,10.021539362540935,,,,
EA-LSB,0.2,4,2,im11.jpg,52429,52429,False,True,,0.09966659545898438,58.14530737548573,0.9999293157880812,0.9999836155288473,52429,26127,0.09966659545898438,2.006698051823784,0.20000076293945312,526043.854097294,0.999912932475052,10.032578396706091,,,,
PVD,0.2,4,2,im11.jpg,52429,52429,False,True,,2.3679046630859375,44.38716148091184,0.9984249236492311,0.9996116380414959,52429,23118,0.08818817138671875,2.267886495371572,0.20000076293945312,22141.51642899029,0.9980371733904634,0.42148537014568227,,,,
GA-FT,0.2,4,2,im11.jpg,52429,52429,False,True,True,0.09876632690429688,58.18471458105256,0.9998926585963676,0.9999837634409078,52429,25891,0.09876632690429688,2.0249893785485304,0.20000076293945312,530838.815650226,0.9998764237801304,10.123657071392318,443.0,25.0,2.083827874972485,0.0
WOW,0.2,4,2,im11.jpg,52429,52429,False,False,,0.03412628173828125,62.79991388982934,0.9999720030760778,0.9999943897573547,52429,8946,0.03412628173828125,5.860608093002459,0.20000076293945312,1536323.2479320366,0.999966392990502,29.3019438994078,,,,
S-UNIWARD,0.2,4,2,im11.jpg,52429,52429,False,False,,0.031482696533203125,63.15008437710226,0.9999701015108738,0.9999948243783359,52429,8253,0.031482696533203125,6.35272022294923,0.20000076293945312,1665327.490124803,0.9999649260439529,31.7623658757865,,,,
HILL,0.2,4,2,im11.jpg,52429,52429,False,False,,0.036533355712890625,62.503907953995714,0.9999707789797716,0.9999939940726676,52429,9577,0.036533355712890625,5.474470084577634,0.20000076293945312,1435099.4858515193,0.9999647732279385,27.37128177018531,,,,
MiPOD-lite,0.2,4,2,im11.jpg,52429,52429,False,False,,0.04210662841796875,61.88729893090327,0.9999733487261292,0.9999930778849915,52429,11038,0.04210662841796875,4.749864105816271,0.20000076293945312,1245148.3761551005,0.9999664267956039,23.74843259520808,,,,
AMDT,0.2,4,3,im12.jpg,52429,52429,False,True,True,0.09844207763671875,58.19899589881836,0.9993638923965165,0.9999872418226513,52429,25806,0.09844207763671875,2.0316593040378206,0.20000076293945312,532587.2965976904,0.9993511423347414,10.151666506091546,2156.0,91.0,11.821999709005468,66.0
LSB,0.2,4,3,im12.jpg,52429,52429,False,True,,0.099761962890625,58.14115375247259,0.999116624480819,0.9999870710285688,52429,26152,0.099761962890625,2.004779749158764,0.20000076293945312,525540.982563475,0.9991037069305245,10.01487619109802,,,,
LSB-M,0.2,4,3,im12.jpg,52429,52429,False,True,,0.10011672973632812,58.125737057154126,0.9993410681675551,0.9999870246849545,52429,26245,0.10011672973632812,1.9976757477614784,0.20000076293945312,523678.711221185,0.9993281014023577,9.981629484245367,,,,
EA-LSB,0.2,4,3,im12.jpg,52429,52429,False,True,,0.0997314453125,58.1424824796725,0.9998372925895084,0.9999870748562489,52429,26144,0.0997314453125,2.005393206854345,0.20000076293945312,525701.7968176254,0.999824369548774,10.025166750726507,,,,
PVD,0.2,4,3,im12.jpg,52429,52429,False,True,,0.4577484130859375,51.52453513495957,0.9963536678517435,0.9999408581664884,52429,26420,0.1007843017578125,1.98444360333081,0.20000076293945312,114536.71602386746,0.9962947416690007,2.1765116233881003,,,,
GA-FT,0.2,4,3,im12.jpg,52429,52429,False,True,True,0.0989990234375,58.174494502885096,0.9991237475303765,0.9999871698741472,52429,25952,0.0989990234375,2.020229654747226,0.20000076293945312,529591.0826140568,0.9991109286469531,10.092129133755659,611.0,37.0,3.085605207947083,12.0
WOW,0.2,4,3,im12.jpg,52429,52429,False,False,,0.03209686279296875,63.06617775138594,0.9998605960560857,0.9999958402535796,52429,8414,0.03209686279296875,6.231162348466841,0.20000076293945312,1633461.8226764915,0.9998564368895503,31.151220084617812,,,,
S-UNIWARD,0.2,4,3,im12.jpg,52429,52429,False,False,,0.0284881591796875,63.58415973542531,0.9998654125687193,0.9999963079401117,52429,7468,0.0284881591796875,7.020487412961971,0.20000076293945312,1840378.652383503,0.9998617210057359,35.09744924897264,,,,
HILL,0.2,4,3,im12.jpg,52429,52429,False,False,,0.038299560546875,62.298865700105715,0.9998071896047124,0.9999950364673412,52429,10040,0.038299560546875,5.222011952191235,0.20000076293945312,1368919.1011952192,0.9998022270290743,26.10479631497108,,,,
MiPOD-lite,0.2,4,3,im12.jpg,52429,52429,False,False,,0.06029510498046875,60.32798305216366,0.9999486026489272,0.9999921861161758,52429,15806,0.06029510498046875,3.3170315070226497,0.20000076293945312,869539.9073769455,0.9999407891667159,16.58411225074779,,,,
AMDT,0.2,4,4,im13.jpg,52429,52429,False,True,True,0.09854888916015625,58.19428627578002,0.9994325197015884,0.9999786062436486,52429,25834,0.09854888916015625,2.02945730432763,0.20000076293945312,532010.0555856623,0.9994111380857723,10.141272485188383,1668.0,70.0,9.30363179196138,45.0
LSB,0.2,4,4,im13.jpg,52429,52429,False,True,,0.0994873046875,58.153126957596896,0.9991310225996448,0.9999784032042738,52429,26080,0.0994873046875,2.010314417177914,0.20000076293945312,526991.8625766871,0.999109444571046,10.04258229438774,,,,
LSB-M,0.2,4,4,im13.jpg,52429,52429,False,True,,0.10010147094726562,58.126399015745356,0.9993045354579521,0.9999782674239304,52429,26241,0.10010147094726562,1.9979802598986318,0.20000076293945312,523758.53725086694,0.9992828179961185,9.982698641087401,,,,
EA-LSB,0.2,4,4,im13.jpg,52429,52429,False,True,,0.10022735595703125,58.12094087243803,0.9999092451559003,0.9999782393746642,52429,26274,0.10022735595703125,1.9954708076425363,0.20000076293945312,523100.699398645,0.9998874865054467,9.976193395085781,,,,
PVD,0.2,4,4,im13.jpg,52429,52429,False,True,,0.8185806274414062,49.00018898465882,0.993805167592337,0.9998224818921564,52429,26945,0.10278701782226562,1.9457784375579885,0.20000076293945312,64048.66941925382,0.9936287491794208,1.2138434698670466,,,,
GA-FT,0.2,4,4,im13.jpg,52429,52429,False,True,True,0.09924697875976562,58.16363065865336,0.9991343040759615,0.9999784540371104,52429,26017,0.09924697875976562,2.0151823807510474,0.20000076293945312,528267.9700196026,0.9991127767653242,10.066933918298387,543.0,32.0,2.8362044169334695,7.0
WOW,0.2,4,4,im13.jpg,52429,52429,False,False,,0.040904998779296875,62.01303976830986,0.9999530796828391,0.9999911190984193,52429,10723,0.040904998779296875,4.889396624079082,0.20000076293945312,1281725.988622587,0.9999441991979531,24.445525706849594,,,,
S-UNIWARD,0.2,4,4,im13.jpg,52429,52429,False,False,,0.03399658203125,62.816451049899186,0.9999476763005081,0.99999261889928,52429,8912,0.03399658203125,5.8829667863554755,0.20000076293945312,1542184.4452423698,0.9999402955859946,29.412965534795216,,,,
HILL,0.2,4,4,im13.jpg,52429,52429,False,False,,0.04485321044921875,61.61286826966509,0.9999526909530166,0.9999902617599725,52429,11758,0.04485321044921875,4.4590066337812555,0.20000076293945312,1168901.8350059534,0.999942953173696,22.29367626439576,,,,
MiPOD-lite,0.2,4,4,im13.jpg,52429,52429,False,False,,0.047298431396484375,61.38233622818201,0.9999637646316963,0.9999897309691599,52429,12399,0.047298431396484375,4.228486168239374,0.20000076293945312,1108472.2780869424,0.9999534959729584,21.141366985106476,,,,
AMDT,0.2,4,5,im14.jpg,52429,52429,False,True,True,0.09883880615234375,58.181528698337466,0.9993658466870151,0.9999849952717899,52429,25910,0.09883880615234375,2.0235044384407566,0.20000076293945312,530449.5475106137,0.9993508514741031,10.110915847503948,1429.0,60.0,7.939010499976575,35.0
LSB,0.2,4,5,im14.jpg,52429,52429,False,True,,0.10009002685546875,58.12689555091072,0.9990816121984584,0.9999848049060839,52429,26238,0.10009002685546875,1.9982087049317783,0.20000076293945312,523818.4227456361,0.9990664310595312,9.981678119661169,,,,
LSB-M,0.2,4,5,im14.jpg,52429,52429,False,True,,0.09996414184570312,58.1323611878096,0.9992986076121853,0.9999848251930848,52429,26205,0.09996414184570312,2.0007250524709024,0.20000076293945312,524478.0681549322,0.9992834434487642,9.996418965824569,,,,
EA-LSB,0.2,4,5,im14.jpg,52429,52429,False,True,,0.09982681274414062,58.13833155624081,0.9997595047141171,0.9999848453422991,52429,26169,0.09982681274414062,2.0034773969200197,0.20000076293945312,525199.5787382016,0.99974435370104,10.01478787330832,,,,
PVD,0.2,4,5,im14.jpg,52429,52429,False,True,,0.3745918273925781,52.39522062887485,0.9969969529739418,0.9999433007640897,52429,26528,0.1011962890625,1.976364595898673,0.20000076293945312,139963.01084554518,0.9969404240085032,2.661404630602616,,,,
GA-FT,0.2,4,5,im14.jpg,52429,52429,False,True,True,0.09925079345703125,58.163463734666834,0.9990890243572506,0.999984932391885,52429,26018,0.09925079345703125,2.015104927357983,0.20000076293945312,528247.666077331,0.9990739704753595,10.06615600416222,461.0,29.0,2.524417040986009,4.0
WOW,0.2,4,5,im14.jpg,52429,52429,False,False,,0.03260040283203125,62.998573943383946,0.999809538889833,0.9999950507550583,52429,8546,0.03260040283203125,6.134916920196583,0.20000076293945312,1608231.6611280132,0.99980459058753,30.668473507486247,,,,
S-UNIWARD,0.2,4,5,im14.jpg,52429,52429,False,False,,0.027561187744140625,63.72782431390986,0.9998369136956984,0.999995815788428,52429,7225,0.027561187744140625,7.256608996539792,0.20000076293945312,1902276.5087889272,0.999832730166514,36.276837538653375,,,,
HILL,0.2,4,5,im14.jpg,52429,52429,False,False,,0.02901458740234375,63.504639617440084,0.9998129197651118,0.9999955951315216,52429,7606,0.02901458740234375,6.8931107020773075,0.20000076293945312,1806987.6118853537,0.9998085157206972,34.45882244873606,,,,
MiPOD-lite,0.2,4,5,im14.jpg,52429,52429,False,False,,0.056148529052734375,60.63741977521517,0.999943647779347,0.9999914762293872,52429,14719,0.056148529052734375,3.5619947007269515,0.20000076293945312,933755.538827366,0.9999351244890676,17.808750137513563,,,,
AMDT,0.2,4,6,im15.jpg,52429,52429,False,True,True,0.09868240356445312,58.188406419992745,0.9995706462809312,0.9999696261861891,52429,25869,0.09868240356445312,2.0267115079825273,0.20000076293945312,531290.2615485716,0.9995402855082303,10.128860358122445,1270.0,53.0,6.321069665951654,28.0
LSB,0.2,4,6,im15.jpg,52429,52429,False,True,,0.10017776489257812,58.123090231295926,0.9995146436609454,0.999969177634116,52429,26261,0.10017776489257812,1.9964586268611249,0.20000076293945312,523359.6502798827,0.9994838362548921,9.977102576870738,,,,
LSB-M,0.2,4,6,im15.jpg,52429,52429,False,True,,0.1000823974609375,58.12722660589574,0.9995422823771004,0.9999691950745982,52429,26236,0.1000823974609375,1.9983610306449153,0.20000076293945312,523858.3540173807,0.9995114915516559,9.986885975046397,,,,
EA-LSB,0.2,4,6,im15.jpg,52429,52429,False,True,,0.10024261474609375,58.12027974519988,0.9998611091852199,0.9999691462652586,52429,26278,0.10024261474609375,1.9951670598980136,0.20000076293945312,523021.07374990487,0.9998302597357788,9.974103950383439,,,,
PVD,0.2,4,6,im15.jpg,52429,52429,False,True,,1.0598678588867188,47.87828638748114,0.9979170567874995,0.9996742617181302,52429,25770,0.09830474853515625,2.0344974776872333,0.20000076293945312,49467.487442322505,0.997591996999973,0.9412418620259321,,,,
GA-FT,0.2,4,6,im15.jpg,52429,52429,False,True,True,0.09952926635742188,58.151295580252494,0.9995112967624434,0.999969377095187,52429,26091,0.09952926635742188,2.009466865969108,0.20000076293945312,526769.6821126059,0.9994806888231431,10.04207832934169,424.0,25.0,1.9777063749497756,0.0
WOW,0.2,4,6,im15.jpg,52429,52429,False,False,,0.036830902099609375,62.46868004704158,0.999926118920699,0.9999886730593182,52429,9655,0.036830902099609375,5.430243397203522,0.20000076293945312,1423505.72511652,0.9999147928168638,27.1487999428466,,,,
S-UNIWARD,0.2,4,6,im15.jpg,52429,52429,False,False,,0.0305633544921875,63.278793421980325,0.9999227247009442,0.999990597134992,52429,8012,0.0305633544921875,6.543809286070894,0.20000076293945312,1715420.3414877683,0.9999133225625455,32.716085625291555,,,,
HILL,0.2,4,6,im15.jpg,52429,52429,False,False,,0.037250518798828125,62.419480351956985,0.9999158463576964,0.9999885415611776,52429,9765,0.037250518798828125,5.369073220686124,0.20000076293945312,1407470.3303635432,0.9999043888831433,26.842696991232227,,,,
MiPOD-lite,0.2,4,6,im15.jpg,52429,52429,False,False,,0.049243927001953125,61.20727682017354,0.9999571498859259,0.999984873440422,52429,12909,0.049243927001953125,4.061430010070493,0.20000076293945312,1064679.5085599194,0.9999420239745227,20.305895261660645,,,,
AMDT,0.2,4,7,im16.jpg,52429,52429,False,True,True,0.0984344482421875,58.199332495975604,0.9994957929638516,0.999977023962448,52429,25804,0.0984344482421875,2.0318167725933964,0.20000076293945312,532628.5760347233,0.9994728285109794,10.153689550348092,2001.0,84.0,10.364463125006296,59.0
LSB,0.2,4,7,im16.jpg,52429,52429,False,True,,0.10051727294921875,58.10839663271007,0.9994457181482915,0.9999765381818457,52429,26350,0.10051727294921875,1.9897153700189754,0.20000076293945312,521591.9459582543,0.9994222693345973,9.942791323432587,,,,
LSB-M,0.2,4,7,im16.jpg,52429,52429,False,True,,0.10047531127929688,58.11021000528132,0.9994871930070708,0.999976548186469,52429,26339,0.10047531127929688,1.9905463381297694,0.20000076293945312,521809.7792626903,0.9994637532197937,9.947356624171366,,,,
EA-LSB,0.2,4,7,im16.jpg,52429,52429,False,True,,0.10017776489257812,58.123090231295926,0.9997341961072066,0.9999766167275616,52429,26261,0.10017776489257812,1.9964586268611249,0.20000076293945312,523359.6502798827,0.999710819050133,9.979368377025935,,,,
PVD,0.2,4,7,im16.jpg,52429,52429,False,True,,0.5032081604003906,51.11332685529022,0.9976842440084963,0.999882769959977,52429,26121,0.09964370727539062,2.007158990850274,0.20000076293945312,104189.48682843996,0.9975672854446409,1.9824147618172578,,,,
GA-FT,0.2,4,7,im16.jpg,52429,52429,False,True,True,0.09933853149414062,58.15962625268152,0.9994519004665485,0.9999768124302976,52429,26041,0.09933853149414062,2.013325141123613,0.20000076293945312,527781.1057947084,0.9994287256059422,10.060836521072313,480.0,28.0,2.5805171249667183,3.0
WOW,0.2,4,7,im16.jpg,52429,52429,False,False,,0.0319061279296875,63.09206258673938,0.999883708945512,0.9999925525331551,52429,8364,0.0319061279296875,6.268412242945959,0.20000076293945312,1643226.6590148255,0.9998762623447409,31.338063476339045,,,,
S-UNIWARD,0.2,4,7,im16.jpg,52429,52429,False,False,,0.028217315673828125,63.62564664117664,0.9998872120039213,0.999993413551807,52429,7397,0.028217315673828125,7.087873462214411,0.20000076293945312,1858043.5008787345,0.9998806262986006,35.43500160881714,,,,
HILL,0.2,4,7,im16.jpg,52429,52429,False,False,,0.035572052001953125,62.619714423388466,0.9998699924240364,0.9999916970828089,52429,9325,0.035572052001953125,5.622412868632708,0.20000076293945312,1473881.7990348525,0.9998616905862874,28.108068956252193,,,,
MiPOD-lite,0.2,4,7,im16.jpg,52429,52429,False,False,,0.053524017333984375,60.845316581914055,0.9999162880589636,0.9999875069544958,52429,14031,0.053524017333984375,3.736654550637873,0.20000076293945312,979541.5705224146,0.9999037960592765,18.681404084823818,,,,
AMDT,0.2,4,8,im17.jpg,52429,52429,False,True,True,0.09827423095703125,58.20640706925002,0.9992014779882064,0.9999772053376131,52429,25762,0.09827423095703125,2.0351292601506095,0.20000076293945312,533496.9247729214,0.9991787015278591,10.167250273011378,1782.0,75.0,8.88658245804254,50.0
LSB,0.2,4,8,im17.jpg,52429,52429,False,True,,0.099853515625,58.137170008283434,0.9988796555897872,0.999976837323112,52429,26176,0.099853515625,2.00294162591687,0.20000076293945312,525059.129584352,0.9988565188630748,10.00321834049671,,,,
LSB-M,0.2,4,8,im17.jpg,52429,52429,False,True,,0.09896087646484375,58.17616827822437,0.9990968646262345,0.9999770449891416,52429,25942,0.09896087646484375,2.0210084033613445,0.20000076293945312,529795.2268907563,0.9990739303468584,10.09564553221983,,,,
EA-LSB,0.2,4,8,im17.jpg,52429,52429,False,True,,0.10015106201171875,58.12424801912467,0.9998759349407595,0.9999767695865996,52429,26254,0.10015106201171875,1.9969909347147101,0.20000076293945312,523499.19158985297,0.9998527074094418,9.983445879909373,,,,
PVD,0.2,4,8,im17.jpg,52429,52429,False,True,,0.4890174865722656,51.23755971711448,0.9961195341134923,0.9998868204090414,52429,26508,0.1011199951171875,1.9778557416628941,0.20000076293945312,107212.93499645067,0.9960067937120755,2.0367508750934786,,,,
GA-FT,0.2,4,8,im17.jpg,52429,52429,False,True,True,0.09958648681640625,58.148799491432115,0.9988830768574137,0.9999768998003552,52429,26106,0.09958648681640625,2.0083122653796064,0.20000076293945312,526467.0104956715,0.9988600024589165,10.030075709974343,379.0,25.0,1.616186416009441,0.0
WOW,0.2,4,8,im17.jpg,52429,52429,False,False,,0.040889739990234375,62.014660118974696,0.9999327823393835,0.9999905150131313,52429,10719,0.040889739990234375,4.89122119600709,0.20000076293945312,1282204.2892060827,0.9999232979900735,24.454136862422786,,,,
