variant,seed,image,rate_bpp,extraction_ok,mse,psnr,ssim,correlation,payload_bits,n_changes,change_rate,embedding_efficiency,bits_per_pixel,bits_per_unit_distortion,fused_measure_1,fused_measure_2,chi_square_p,rs_rate,ws_rate,payload_bias,payload_autocorr,payload_entropy
fixed_plane,3,24,0.1,True,0.0487823486328125,61.24817655219921,0.9994173176406577,0.9999887471053638,26214,12788,0.0487823486328125,2.049890522364717,0.09999847412109375,537366.5010947763,0.9994060713028846,20.48704294304218,1.7910058396691765e-44,0.09371590495722433,0.10832881942729933,,,
single_seg,3,24,0.1,True,0.049289703369140625,61.2032415633731,0.9994183254954964,0.9999886301615207,26214,12921,0.049289703369140625,2.0287903413048527,0.09999847412109375,531835.2152310193,0.9994069622705622,20.276181310847015,3.0429221062034918e-30,0.08672354887133879,0.10222012734790854,,,
no_ga,3,24,0.1,True,0.06838607788085938,59.78112664336885,0.9993800579926043,0.9999842250888737,26214,12383,0.047237396240234375,2.116934506985383,0.09999847412109375,383323.63563340215,0.9993642928610081,14.613563518031802,2.6794597325240205e-36,0.07274915336305073,0.07787367585388118,,,
unconstrained,3,24,0.1,True,0.048786163330078125,61.24783695452777,0.9994116551558957,0.9999887462810292,26214,12789,0.048786163330078125,2.0497302369223553,0.09999847412109375,537324.4832277739,0.9994004080579925,20.485324933142106,1.3525177394906898e-30,0.09550690680348828,0.10340183660266397,,,
full,3,25,0.1,True,0.049167633056640625,61.21401059130168,0.9995242413602772,0.9999895459814032,26214,12889,0.049167633056640625,2.033827294592288,0.09999847412109375,533155.6223136007,0.99951379231527,20.32869451258392,4.7946880475870346e-11,0.07895818437681996,0.09285337933755455,,,
no_T1T2,3,25,0.1,True,0.04918670654296875,61.21232616944485,0.9995289025528178,0.9999895410371069,26214,12894,0.04918670654296875,2.03303862261517,0.09999847412109375,532948.8766868311,0.9995184485171155,20.3209061709377,8.813788665937992e-34,0.08626207858432142,0.09803597937844286,,,
no_T3,3,25,0.1,True,0.048770904541015625,61.24919550457218,0.9994405745788343,0.9999896298211987,26214,12785,0.048770904541015625,2.050371529135706,0.09999847412109375,537492.5941337505,0.9994302102013746,20.492345171922498,9.073495669740046e-44,0.09653749977107366,0.11077622451415291,,,
no_T4,3,25,0.1,True,0.0489959716796875,61.229199859251075,0.9995494007395181,0.9999895819717857,26214,12844,0.0489959716796875,2.0409529741513546,0.09999847412109375,535023.5764559327,0.9995389874056596,20.400431977146468,2.4541876848393785e-32,0.08593080212127688,0.09514462992925402,,,
no_decomp,3,25,0.1,True,0.048740386962890625,61.251913880261604,0.999594053708841,0.99998963660995,26214,12777,0.048740386962890625,2.0516553181498005,0.09999847412109375,537829.1317210613,0.9995836945257708,20.508324960300826,2.846493892612001e-33,0.07556536297474437,0.08185012298605893,,,
fixed_path,3,25,0.1,True,0.04936981201171875,61.196188873333824,0.9996179414361083,0.9999895020925267,26214,12942,0.04936981201171875,2.0254983773759854,0.09999847412109375,530972.2466388503,0.9996074475394504,20.247341579955314,1.0229197469980682e-41,0.07741496499037996,0.08676689356587537,,,
fixed_plane,3,25,0.1,True,0.04860687255859375,61.26382682073549,0.9994765182168198,0.9999896650106072,26214,12742,0.04860687255859375,2.0572908491602573,0.09999847412109375,539306.4523622665,0.9994661886376056,20.56224019417803,4.7937978395272473e-48,0.09521072402003601,0.09994454439097222,,,
single_seg,3,25,0.1,True,0.049388885498046875,61.19451134817912,0.9993542771300796,0.9999894980906266,26214,12947,0.049388885498046875,2.024716150459566,0.09999847412109375,530767.1905460724,0.9993437820020293,20.234183701949483,2.7064949588960087e-49,0.10717185303280789,0.12545023262931104,,,
no_ga,3,25,0.1,True,0.10544967651367188,57.90035109068771,0.9991456288050538,0.999977578200389,26214,12348,0.0471038818359375,2.122934888241011,0.09999847412109375,248592.51224541475,0.9991232261619825,9.474881850703857,1.495228606502559e-43,0.04766884161872685,0.05130643514990262,,,
unconstrained,3,25,0.1,True,0.049312591552734375,61.20122534011542,0.9994504657495055,0.9999895148632754,26214,12927,0.049312591552734375,2.0278486887909026,0.09999847412109375,531588.3666744024,0.9994399863747225,20.267439915542298,1.5095173983952911e-37,0.1024623129170021,0.10815825601323434,,,
full,3,26,0.1,True,0.0489044189453125,61.23732257636774,0.9998444129370315,0.9999863207317471,26214,12820,0.0489044189453125,2.044773790951638,0.09999847412109375,536025.1806552262,0.9998307357970958,20.44458879912589,0.8392228148334601,0.07762526253188429,0.11023565969368812,,,
no_T1T2,3,26,0.1,True,0.048961639404296875,61.2322440981211,0.9998133666143364,0.9999863052776182,26214,12835,0.048961639404296875,2.0423841059602648,0.09999847412109375,535398.7390728476,0.999799674447847,20.420061227772216,0.9499101035952126,0.13277849764349012,0.14181497245711255,,,
no_T3,3,26,0.1,True,0.049053192138671875,61.22413086499507,0.999863332717239,0.9999862793212612,26214,12859,0.049053192138671875,2.0385722062368767,0.09999847412109375,534399.4724317598,0.9998496139136681,20.382967352810063,0.7900121102127727,0.05058636421223051,0.09818343003843151,,,
no_T4,3,26,0.1,True,0.048992156982421875,61.229538002656,0.9998622438209719,0.9999862962998955,26214,12843,0.048992156982421875,2.0411118897453866,0.09999847412109375,535065.2352254146,0.9998485420086368,20.408338876922222,0.9559612618829525,0.07682595911581103,0.0878817541833682,,,
no_decomp,3,26,0.1,True,0.048854827880859375,61.24172873295962,0.9998581592205673,0.9999863352816692,26214,12807,0.048854827880859375,2.046849379245725,0.09999847412109375,536569.2836729913,0.9998444964404508,20.46562314944058,0.9653546329668349,0.07134670454421646,0.09731357659193376,,,
fixed_path,3,26,0.1,True,0.049411773681640625,61.192499172937396,0.9998740183787904,0.9999861793361878,26214,12953,0.049411773681640625,2.0237782753030187,0.09999847412109375,530521.3322010345,0.9998601994561279,20.235262265593082,0.7928426730974435,0.05848420481135366,0.08879487867885161,,,
fixed_plane,3,26,0.1,True,0.048801422119140625,61.246478829328986,0.9998351710250757,0.9999863494522482,26214,12793,0.048801422119140625,2.049089345735949,0.09999847412109375,537156.4774486047,0.9998215227273297,20.48754891376793,0.9630830074429896,0.08224733243007219,0.12163703020521194,,,
single_seg,3,26,0.1,True,0.0493621826171875,61.1968600648689,0.9999044301301584,0.9999861930122306,26214,12940,0.0493621826171875,2.0258114374034,0.09999847412109375,531054.3134466769,0.999890624461921,20.256207717074638,0.724790717448715,0.026334631801094726,0.05245930268677988,,,
no_ga,3,26,0.1,True,0.06885147094726562,59.75167137880536,0.9997924497839994,0.9999807426273729,26214,12421,0.047382354736328125,2.11045809516142,0.09999847412109375,380732.6065710012,0.9997731964082441,14.520723851694983,0.986101040575754,0.04585417541002688,0.08065879306665961,,,
unconstrained,3,26,0.1,True,0.048839569091796875,61.24308537328898,0.9998520436175138,0.9999863389733104,26214,12803,0.048839569091796875,2.0474888697961413,0.09999847412109375,536736.9222838397,0.9998383846120602,20.47189201716347,0.7666775607634241,0.049620880550321975,0.10981306429401014,,,
full,3,27,0.1,True,0.049068450927734375,61.22278013181599,0.9993884845407098,0.9999880519146789,26214,12863,0.049068450927734375,2.0379382725647206,0.09999847412109375,534233.2905232061,0.9993765437618276,20.366987847928208,0.0,0.06889081718734023,0.08901687023595437,,,
no_T1T2,3,27,0.1,True,0.0489349365234375,61.23461331563169,0.9993355645883745,0.9999880827686083,26214,12828,0.0489349365234375,2.0434985968194574,0.09999847412109375,535690.8961646399,0.9993236552752133,20.421476480235853,0.0,0.065901080220048,0.08696289735281702,,,
no_T3,3,27,0.1,True,0.049091339111328125,61.22075481941225,0.9993883688740657,0.9999880480478124,26214,12869,0.049091339111328125,2.036988110964333,0.09999847412109375,533984.2113606341,0.9993764242320641,20.357489576026904,0.0,0.06763252991001416,0.08541200067023338,,,
no_T4,3,27,0.1,True,0.049022674560546875,61.22683359231311,0.9993418503610706,0.9999880677521369,26214,12851,0.049022674560546875,2.0398412574896896,0.09999847412109375,534732.1466033772,0.9993299259664121,20.385055179561057,0.0,0.08218330539000201,0.09974309049818057,,,
no_decomp,3,27,0.1,True,0.048709869384765625,61.25463395852733,0.9993993300410413,0.999988144882454,26214,12769,0.048709869384765625,2.0529407157960686,0.09999847412109375,538166.0910016446,0.9993874820445083,20.517145594257624,0.0,0.07494408240568742,0.0919147519592539,,,
fixed_path,3,27,0.1,True,0.049228668212890625,61.208622739396844,0.9994104812411398,0.9999880108902311,26214,12905,0.049228668212890625,2.031305695466873,0.09999847412109375,532494.600232468,0.9993984991991761,20.301148405584566,0.0,0.07176794792009233,0.09299417052165708,,,
fixed_plane,3,27,0.1,True,0.04865264892578125,61.25973870168336,0.9993856521847846,0.9999881532031578,26214,12754,0.04865264892578125,2.055355182687784,0.09999847412109375,538799.0290105065,0.9993738126659961,20.540994883763123,0.0,0.06519469480932447,0.08468490296862596,,,
single_seg,3,27,0.1,True,0.049072265625,61.22244251415196,0.9992767474308321,0.9999880488868353,26214,12864,0.049072265625,2.0377798507462686,0.09999847412109375,534191.7611940298,0.9992648049613407,20.36312756776941,0.0,0.07885867118157572,0.09951353123248495,,,
no_ga,3,27,0.1,True,0.1060638427734375,57.875130029819715,0.9985704911087389,0.9999741691055131,26214,12319,0.046993255615234375,2.127932462050491,0.09999847412109375,247153.02891670263,0.9985446971397453,9.414562691950849,0.0,0.050220241893977696,0.06226253576412144,,,
unconstrained,3,27,0.1,True,0.04900360107421875,61.2285236514149,0.9993464678406643,0.9999880683827075,26214,12846,0.04900360107421875,2.0406352171882296,0.09999847412109375,534940.2783745913,0.9993345440210674,20.393083816585605,0.0,0.07478180046814129,0.09572344749520907,,,
full,3,28,0.1,True,0.0491180419921875,61.21839314805996,0.9996405884714804,0.9999890078828833,26214,12876,0.0491180419921875,2.0358807082945014,0.09999847412109375,533693.9123951538,0.9996296003050573,20.35157672742847,0.37491791364903343,0.10274987768895898,0.11715261597693812,,,
no_T1T2,3,28,0.1,True,0.048877716064453125,61.23969456673086,0.9997688879143496,0.9999890615643177,26214,12813,0.048877716064453125,2.045890892062749,0.09999847412109375,536318.0220088973,0.999757952006672,20.454268990153516,0.002187216948307269,0.04167352098340593,0.0785077232200383,,,
no_T3,3,28,0.1,True,0.04888153076171875,61.2393556316373,0.9997826461903404,0.9999890605270747,26214,12814,0.04888153076171875,2.0457312314655844,0.09999847412109375,536276.1679413142,0.9997717090951512,20.45295418363035,0.005314807957154186,0.04004056316018288,0.07568250388417501,,,
no_T4,3,28,0.1,True,0.049213409423828125,61.20996907586242,0.9996612212581928,0.9999889865871828,26214,12901,0.049213409423828125,2.031935508875281,0.09999847412109375,532659.7020386016,0.9996502115764857,20.312557558600595,0.08433871294485029,0.08580512067227446,0.11716915368551889,,,
no_decomp,3,28,0.1,True,0.048915863037109375,61.236306405520594,0.9996991748065611,0.9999890534064004,26214,12823,0.048915863037109375,2.044295406691102,0.09999847412109375,535899.7750916323,0.9996882315059726,20.436892440138944,0.03043430032699873,0.08915257663756099,0.10351491901232304,,,
fixed_path,3,28,0.1,True,0.04958343505859375,61.177437501885194,0.9997368936271546,0.9999889036673895,26214,12998,0.04958343505859375,2.0167718110478536,0.09999847412109375,528684.6296353285,0.9997258002140599,20.162495781759848,0.0018951715564309477,0.07218911410105082,0.1001301103134925,,,
fixed_plane,3,28,0.1,True,0.04914093017578125,61.2163698799968,0.9997414093951922,0.9999890026809427,26214,12882,0.04914093017578125,2.0349324639031208,0.09999847412109375,533445.3358174197,0.9997304149199383,20.344149191800366,0.011187124480700505,0.06738307710262532,0.08888385842025795,,,
single_seg,3,28,0.1,True,0.049205780029296875,61.2106424006419,0.9997293681484997,0.9999889882717679,26214,12899,0.049205780029296875,2.0322505620590743,0.09999847412109375,532742.291340414,0.9997183594003919,20.317091992143293,0.013259814751837552,0.0643880981879001,0.08451400331988257,,,
no_ga,3,28,0.1,True,0.10600662231445312,57.87747364048531,0.9994193504359197,0.9999762767656479,26214,12428,0.0474090576171875,2.10926939169617,0.09999847412109375,247286.4376551873,0.9993956409764533,9.427671773296318,0.0011502407613539834,0.025941572036660532,0.0655406599578915,,,
unconstrained,3,28,0.1,True,0.04901885986328125,61.22717155152259,0.9997939544286444,0.9999890299814297,26214,12850,0.04901885986328125,2.04,0.09999847412109375,534773.76,0.9997829866703978,20.39588414457002,0.004793131462408136,0.03364789004576406,0.06376687605803284,,,
full,4,0,0.1,True,0.049083709716796875,61.221429818608364,0.9985805409326574,0.9999799758112078,26214,12867,0.049083709716796875,2.0373047330380043,0.09999847412109375,534067.2119375146,0.9985605451673815,20.344031674233158,0.0,0.07910225774146307,0.09191065001424324,,,
no_T1T2,4,0,0.1,True,0.049163818359375,61.2143475540841,0.9976911242938448,0.9999801064876955,26214,12888,0.049163818359375,2.0339851024208566,0.09999847412109375,533196.990689013,0.9976712767131876,20.292794782953276,0.0,0.09988630193955916,0.12355770793387222,,,
no_T3,4,0,0.1,True,0.0485992431640625,61.26450854820241,0.9979615096387648,0.9999801526225351,26214,12740,0.0485992431640625,2.057613814756672,0.09999847412109375,539391.115855573,0.9979417027199876,20.534099663879783,0.0,0.10189425750059605,0.12711207635289187,,,
no_T4,4,0,0.1,True,0.0488739013671875,61.24003352827788,0.9979477810573206,0.9999800518415697,26214,12812,0.0488739013671875,2.0460505775835154,0.09999847412109375,536359.882610053,0.9979278738368789,20.41842058687908,0.0,0.09612549009890456,0.12090501335147567,,,
no_decomp,4,0,0.1,True,0.048816680908203125,61.245121128710174,0.9982587641330396,0.9999801039503632,26214,12797,0.048816680908203125,2.0484488552004376,0.09999847412109375,536988.5766976635,0.998238902727118,20.4487253978665,0.0,0.08887452540381237,0.10740816399467273,,,
fixed_path,4,0,0.1,True,0.04941558837890625,61.192163901016976,0.9982635408063698,0.9999798240426588,26214,12954,0.04941558837890625,2.0236220472440944,0.09999847412109375,530480.3779527559,0.9982433998837552,20.20098176772635,0.0,0.09936865747969492,0.11871555735603621,,,
fixed_plane,4,0,0.1,True,0.048374176025390625,61.28466780270891,0.9976616571721731,0.9999802737394375,26214,12681,0.048374176025390625,2.067187130352496,0.09999847412109375,541900.7030991247,0.9976419770383705,20.6234412450711,0.0,0.1035245832387959,0.12460620851022783,,,
single_seg,4,0,0.1,True,0.04931640625,61.200889393890606,0.9985660639572356,0.9999798485458748,26214,12928,0.04931640625,2.0276918316831685,0.09999847412109375,531547.2475247525,0.9985459413990068,20.24774344539768,0.0,0.09014987180479922,0.10080358225116252,,,
no_ga,4,0,0.1,True,0.09520339965820312,58.344279038023856,0.9977325960140465,0.9999611222367013,26214,12512,0.0477294921875,2.095108695652174,0.09999847412109375,275347.31001322274,0.9976938064023433,10.479602724106899,0.0,0.07662294490775967,0.07859518571066483,,,
unconstrained,4,0,0.1,True,0.0492095947265625,61.21030572520323,0.998106277953408,0.9999799584416308,26214,12900,0.0492095947265625,2.032093023255814,0.09999847412109375,532700.9934883721,0.9980862743481798,20.28235103121932,0.0,0.09590111371748239,0.11577801614544372,,,
full,4,1,0.1,True,0.049083709716796875,61.221429818608364,0.9997554339836929,0.9999889093579298,26214,12867,0.049083709716796875,2.0373047330380043,0.09999847412109375,534067.2119375146,0.999744346054017,20.368149673737797,7.320303173059762e-05,0.0803475241450604,0.11182493061531489,,,
no_T1T2,4,1,0.1,True,0.049091339111328125,61.22075481941225,0.9997600274239026,0.9999889075330847,26214,12869,0.049091339111328125,2.036988110964333,0.09999847412109375,533984.2113606341,0.9997489376188751,20.365077745214265,0.0006761660231870094,0.10059173233261341,0.09740771519153457,,,
no_T3,4,1,0.1,True,0.04875946044921875,61.25021469607035,0.999811021461512,0.9999889829595673,26214,12782,0.04875946044921875,2.0508527616961354,0.09999847412109375,537618.7463620717,0.9998000065030636,20.504738922292216,3.46612759260009e-06,0.0589656423024543,0.08644536589633997,,,
no_T4,4,1,0.1,True,0.04903411865234375,61.22581987245191,0.9997908018577464,0.9999889204726241,26214,12854,0.04903411865234375,2.03936517815466,0.09999847412109375,534607.3452621752,0.999779724648187,20.389470681357892,5.939350548607612e-05,0.0651443501434303,0.09732440694455069,,,
no_decomp,4,1,0.1,True,0.04888153076171875,61.2393556316373,0.9997759949091201,0.9999889555382765,26214,12814,0.04888153076171875,2.0457312314655844,0.09999847412109375,536276.1679413142,0.9997649529214122,20.452815968365123,0.00015037584506327411,0.09682711676195913,0.08578953002520572,,,
fixed_path,4,1,0.1,True,0.049503326416015625,61.184459781852105,0.9998063454461856,0.9999888145896292,26214,12977,0.049503326416015625,2.0200354473298914,0.09999847412109375,529540.172304847,0.9997951622019204,20.196524851680685,0.000248192029077625,0.06183288755197453,0.0989523937093627,,,
fixed_plane,4,1,0.1,True,0.04892730712890625,61.23529047238351,0.9998083125559211,0.9999889452847397,26214,12826,0.04892730712890625,2.0438172462186186,0.09999847412109375,535774.4281927336,0.9997972599597109,20.434340629571064,6.164413957686291e-06,0.07231878137825494,0.08546307020274695,,,
single_seg,4,1,0.1,True,0.049449920654296875,61.189147617886796,0.9998229763831263,0.999988826724576,26214,12963,0.049449920654296875,2.0222170793797734,0.09999847412109375,530112.0740569313,0.9998118050856359,20.218673596572472,6.214910419883737e-07,0.06695088851698931,0.09395795304792563,,,
no_ga,4,1,0.1,True,0.06935882568359375,59.71978629390711,0.9997833342617141,0.999984328532494,26214,12449,0.047489166259765625,2.1057113021126197,0.09999847412109375,377947.57540424593,0.9997676661896782,14.41442608544863,9.519457393678727e-06,0.049891017656694174,0.0718252186065969,,,
unconstrained,4,1,0.1,True,0.0489959716796875,61.229199859251075,0.9998197282854109,0.9999889292119415,26214,12844,0.0489959716796875,2.0409529741513546,0.09999847412109375,535023.5764559327,0.9998086594931023,20.40593594161942,2.0407170920908408e-05,0.07452512778457109,0.08506208745268495,,,
full,4,2,0.1,True,0.04912567138671875,61.21771862063467,0.999881201268568,0.9999919238978624,26214,12878,0.04912567138671875,2.035564528653518,0.09999847412109375,533611.0277993478,0.9998731261258611,20.35337325478628,9.479965023615709e-18,0.19702010482270232,0.1776435538771832,,,
no_T1T2,4,2,0.1,True,0.048992156982421875,61.229538002656,0.9998820017780761,0.9999919458767887,26214,12843,0.048992156982421875,2.0411118897453866,0.09999847412109375,535065.2352254146,0.999873948605237,20.40885746189919,3.194155615148846e-14,0.1630422562766246,0.17879661022700244,,,
no_T3,4,2,0.1,True,0.048435211181640625,61.279191632300574,0.9999376007800455,0.9999920374328447,26214,12697,0.048435211181640625,2.0645821847680557,0.09999847412109375,541217.8322438372,0.9999296387097482,20.644684193898417,1.0740593227361632e-07,0.13415727265572758,0.13504950389443188,,,
no_T4,4,2,0.1,True,0.048961639404296875,61.2322440981211,0.9998699213915467,0.9999919508731037,26214,12835,0.048961639404296875,2.0423841059602648,0.09999847412109375,535398.7390728476,0.9998618733116696,20.42133158686516,1.7067239392410772e-10,0.16699917941906867,0.18950095957391203,,,
no_decomp,4,2,0.1,True,0.048961639404296875,61.2322440981211,0.9999011361278167,0.9999919509536863,26214,12835,0.048961639404296875,2.0423841059602648,0.09999847412109375,535398.7390728476,0.9998930878772629,20.421969117919534,4.038417320176651e-18,0.14420760347887118,0.15189089610093215,,,
fixed_path,4,2,0.1,True,0.049083709716796875,61.221429818608364,0.9999127285706993,0.9999919308707015,26214,12867,0.049083709716796875,2.0373047330380043,0.09999847412109375,534067.2119375146,0.9999046601456053,20.37141581015074,3.4223058375599845e-21,0.12211375566026807,0.14833235967320796,,,
fixed_plane,4,2,0.1,True,0.048954010009765625,61.23292088553388,0.9999060905703644,0.9999919521619482,26214,12833,0.048954010009765625,2.0427024078547493,0.09999847412109375,535482.1800046754,0.9998980434880805,20.42525307505177,3.7482254788791824e-16,0.15069469080283926,0.1491495516522651,,,
single_seg,4,2,0.1,True,0.049381256103515625,61.195182280486804,0.9999181999401181,0.9999918818582862,26214,12945,0.049381256103515625,2.025028968713789,0.09999847412109375,530849.1939745075,0.9999100824624688,20.248777802784197,6.166756057800939e-15,0.12901180093103978,0.1387444074523689,,,
no_ga,4,2,0.1,True,0.12543869018554688,57.14648850350245,0.9996646703381412,0.9999793787708636,26214,11385,0.043430328369140625,2.3025032938076415,0.09999847412109375,208978.58516558708,0.9996440560239146,7.969184424241495,1.0769762585232925e-16,0.08246428049211599,0.11567673858084493,,,
unconstrained,4,2,0.1,True,0.0490570068359375,61.22379314231368,0.999856371285553,0.9999919351805713,26214,12860,0.0490570068359375,2.0384136858475896,0.09999847412109375,534357.9172628305,0.999848307624464,20.381355735140552,4.0448047927362886e-14,0.21003208734000972,0.21430264199941612,,,
full,4,3,0.1,True,0.049221038818359375,61.20929585545817,0.9996387821094487,0.999993620840694,26214,12903,0.049221038818359375,2.0316205533596836,0.09999847412109375,532577.1383399209,0.9996324052544091,20.309047294661074,1.3024171299697313e-66,0.180228154657633,0.16098762039920264,,,
no_T1T2,4,3,0.1,True,0.048854827880859375,61.24172873295962,0.9997058037237833,0.9999936685817818,26214,12807,0.048854827880859375,2.046849379245725,0.09999847412109375,536569.2836729913,0.9996994741682448,20.462654716667476,6.135759042920577e-64,0.16231629799999553,0.1326508753948711,,,
no_T3,4,3,0.1,True,0.049030303955078125,61.22615775278187,0.9996537818312513,0.9999936457657271,26214,12853,0.049030303955078125,2.0395238465727847,0.09999847412109375,534648.9392359761,0.9996474297969298,20.38835881402679,5.46397945683951e-63,0.19669365119902538,0.14918362776710267,,,
no_T4,4,3,0.1,True,0.04906463623046875,61.22311777572823,0.9996118668712088,0.9999936412596515,26214,12862,0.04906463623046875,2.0380967190172603,0.09999847412109375,534274.8263100607,0.9996055105988981,20.373237985572814,1.3948792891930864e-60,0.20892104578634665,0.16077185835997918,,,
no_decomp,4,3,0.1,True,0.048877716064453125,61.23969456673086,0.999671409552179,0.9999936653505831,26214,12813,0.048877716064453125,2.045890892062749,0.09999847412109375,536318.0220088973,0.9996650769842674,20.452368839535144,1.5617939692490592e-66,0.17161030918690345,0.14743718431154534,,,
fixed_path,4,3,0.1,True,0.0491943359375,61.21165258358556,0.9996822999527731,0.9999936245784637,26214,12896,0.0491943359375,2.032723325062035,0.09999847412109375,532866.2233250621,0.9996759265567086,20.320955807326442,4.2899010191060556e-67,0.20497893619465746,0.16322200316536614,,,
fixed_plane,4,3,0.1,True,0.048770904541015625,61.24919550457218,0.9996916642349427,0.9999936793591043,26214,12785,0.048770904541015625,2.050371529135706,0.09999847412109375,537492.5941337505,0.9996853455429267,20.49757647414978,4.591599508775132e-71,0.2011144027767807,0.160115441757367,,,
single_seg,4,3,0.1,True,0.0491943359375,61.21165258358556,0.9997734692870182,0.9999936243469995,26214,12896,0.0491943359375,2.032723325062035,0.09999847412109375,532866.2233250621,0.9997670950782989,20.322809039408,2.9404640241802897e-71,0.1590890447667026,0.1193515153394812,,,
no_ga,4,3,0.1,True,0.08828353881835938,58.672006274693366,0.9995506525522593,0.9999885583381919,26214,11541,0.044025421142578125,2.271380296334806,0.09999847412109375,296929.6468046494,0.9995392160317327,11.321920591428187,5.29934904052361e-66,0.16757532894180122,0.13559135420716764,,,
unconstrained,4,3,0.1,True,0.04903411865234375,61.22581987245191,0.9996806965307146,0.9999936452649774,26214,12854,0.04903411865234375,2.03936517815466,0.09999847412109375,534607.3452621752,0.9996743438247808,20.38732154874773,1.0913919639292265e-64,0.1853800241396297,0.14461357465030103,,,
full,4,4,0.1,True,0.049129486083984375,61.2173813962047,0.9997068428225678,0.9999893333969327,26214,12879,0.049129486083984375,2.035406475658048,0.09999847412109375,533569.5951549034,0.9996961793464918,20.348191260082828,3.6134590164222285e-68,0.06531837132207245,0.09943921721755943,,,
no_T1T2,4,4,0.1,True,0.048938751220703125,61.2342747768453,0.99962672065407,0.9999893753161944,26214,12829,0.048938751220703125,2.0433393093771923,0.09999847412109375,535649.1399173747,0.9996160999362393,20.42586038675544,4.7421849648905086e-63,0.0716887221018674,0.10906239967480633,,,
no_T3,4,4,0.1,True,0.049060821533203125,61.22345544589277,0.9998053697888084,0.999989350474644,26214,12861,0.049060821533203125,2.0382551901096337,0.09999847412109375,534316.3685560998,0.9997947223361717,20.378678772419985,8.183973831875279e-61,0.04440852549263005,0.05192856426222778,,,
no_T4,4,4,0.1,True,0.048969268798828125,61.23156741615976,0.999596316591698,0.9999893681048828,26214,12837,0.048969268798828125,2.0420659032484227,0.09999847412109375,535315.3241411545,0.9995856889885005,20.4125099987693,6.448156093913629e-69,0.0968378378128079,0.13174250773309765,,,
no_decomp,4,4,0.1,True,0.049102783203125,61.21974251728599,0.9996609290498837,0.9999893392468202,26214,12872,0.049102783203125,2.036513362336855,0.09999847412109375,533859.7588564325,0.9996502719114556,20.358322007454678,1.0294277375915993e-46,0.07958603120681874,0.117798137904324,,,
fixed_path,4,4,0.1,True,0.049396514892578125,61.193840519506324,0.9997738291977151,0.9999892759865164,26214,12949,0.049396514892578125,2.0244034288362034,0.09999847412109375,530685.2124488377,0.9997631076096902,20.23954746167539,2.1926402815171977e-42,0.06005009416376621,0.0701011245482659,,,
fixed_plane,4,4,0.1,True,0.04885101318359375,61.24206785331423,0.9997565875789906,0.9999893940513818,26214,12806,0.04885101318359375,2.0470092144307355,0.09999847412109375,536611.1835077307,0.9997459842119919,20.46520469196224,5.9694760088010475e-55,0.05873879380035069,0.06679530248625508,,,
single_seg,4,4,0.1,True,0.0493316650390625,61.19954586880054,0.9997604675707416,0.9999892899944496,26214,12932,0.0493316650390625,2.0270646458397774,0.09999847412109375,531382.8345190226,0.9997497601305848,20.26588316731148,6.175803150544241e-62,0.061207813428031194,0.06800172869471166,,,
no_ga,4,4,0.1,True,0.06969070434570312,59.69905507025206,0.9995084675536111,0.999984870219995,26214,12453,0.047504425048828125,2.1050349313418453,0.09999847412109375,376147.7265312825,0.9994933452103839,14.341845940491044,3.040048170133012e-63,0.04989639421918407,0.07823084364631377,,,
unconstrained,4,4,0.1,True,0.049007415771484375,61.228185586975464,0.9996436877117656,0.9999893602293103,26214,12847,0.049007415771484375,2.0404763758075815,0.09999847412109375,534898.6390597026,0.9996330517321569,20.397587507844207,1.7318310048469008e-59,0.09709484306791087,0.12477572294808804,,,
full,4,5,0.1,True,0.049182891845703125,61.2126630015557,0.9996412578687428,0.9999925334222931,26214,12893,0.049182891845703125,2.0331963080741486,0.09999847412109375,532990.2129837896,0.9996337939696119,20.324827525507636,2.7445810752549413e-62,0.100980853715694,0.08881437128577968,,,
no_T1T2,4,5,0.1,True,0.0488128662109375,61.24546051407503,0.999751429876465,0.9999925897915468,26214,12796,0.0488128662109375,2.0486089402938417,0.09999847412109375,537030.5420443888,0.9997440215099683,20.481157922374894,1.3951297684756765e-64,0.0925806478026082,0.06774680180394789,,,
no_T3,4,5,0.1,True,0.0485382080078125,61.26996622384247,0.9996458201341482,0.9999926311545102,26214,12724,0.0485382080078125,2.0602011945928953,0.09999847412109375,540069.38195536,0.9996384538985551,20.59487762172138,4.216954879369066e-62,0.09033949807888537,0.09321708944443641,,,
no_T4,4,5,0.1,True,0.049041748046875,61.22514419064284,0.9996310454412382,0.9999925548676104,26214,12856,0.049041748046875,2.039047915370255,0.09999847412109375,534524.1767268202,0.9996236030557641,20.3831152613138,2.723084745371768e-59,0.10216113550396169,0.0986021012748807,,,
no_decomp,4,5,0.1,True,0.0488433837890625,61.24274617347477,0.9997406038884429,0.9999925849236979,26214,12804,0.0488433837890625,2.047328959700094,0.09999847412109375,536695.0028116214,0.9997331907355828,20.468139452685772,4.5075692815332126e-71,0.06160998656870247,0.069762347478923,,,
fixed_path,4,5,0.1,True,0.049533843994140625,61.1817832885425,0.9996957403370634,0.9999924800024494,26214,12985,0.049533843994140625,2.018790912591452,0.09999847412109375,529213.9249903735,0.9996882226275448,20.18192294435696,1.58247948420755e-68,0.08539880769250681,0.08126432675530261,,,
